programme_id,programme_entry_date,programme_rss_link,podcast_title,podcast_date,podcast_duration,audio_podcast_link,transcript
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Les Voiles de l’humour à La Baule : interview d'Elisabeth Buffet,"Thu, 27 Apr 2023 11:05:00 +0000",00:02:31,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/25340d32-09eb-497b-a91b-9991137a44ed.mp3?awCollectionId=16&awEpisodeId=522277,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"""Ma langue au chat"" , aujourd’hui au cinéma - Interviews de Zabou Breitman et Pascal Elbé","Wed, 26 Apr 2023 11:05:00 +0000",00:02:30,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/fb369051-6dca-40d4-8590-51c88b32adff.mp3?awCollectionId=16&awEpisodeId=521688,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Le Dinard Comedy Festival - interview Tristan Lucas,"Tue, 25 Apr 2023 11:05:00 +0000",00:02:53,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/d2bf1dbf-0c8a-4d5b-855d-f91063a02351.mp3?awCollectionId=16&awEpisodeId=521687,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Les Molière ce soir en direct sur France 3,"Mon, 24 Apr 2023 11:05:00 +0000",00:02:41,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/ed4dc861-eb9e-4087-b0d5-a3059c1d5db3.mp3?awCollectionId=16&awEpisodeId=521686,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview : Elie Semoun pour la pièce « Suite Royale».,"Fri, 21 Apr 2023 11:05:00 +0000",00:03:05,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/49a79798-061a-4caf-8929-efcbf0cc06fc.mp3?awCollectionId=16&awEpisodeId=518492,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview : Franck Dubosc pour le film « 10 jours encore sans maman ».,"Thu, 20 Apr 2023 11:05:00 +0000",00:02:35,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/529943ef-29b7-4d95-bb06-bd942765ebe4.mp3?awCollectionId=16&awEpisodeId=518491,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Arnaud Ducret en direct ce soir sur TMC -  sortie ciné «La plus belle pour aller danser»,"Wed, 19 Apr 2023 09:05:00 +0000",00:03:16,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/6e5b6764-aef5-4c9d-813f-7ca1674d386f.mp3?awCollectionId=16&awEpisodeId=517967,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Philippe Katerine et Brune Moulin pour le film «La plus belle pour aller danser»,"Tue, 18 Apr 2023 09:05:00 +0000",00:02:47,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/4766656a-899c-4f77-9978-1693b40430d0.mp3?awCollectionId=16&awEpisodeId=517966,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Les Goguettes de retour sur la scène parisienne,"Mon, 17 Apr 2023 09:05:00 +0000",00:03:00,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/8d0b18e9-b460-4ef4-91fa-57293b0cb044.mp3?awCollectionId=16&awEpisodeId=517965,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Le Journal du rire : L'intégrale de l'interview de Kev Adams pour parler de son spectacle ""Miroir""","Fri, 14 Apr 2023 11:30:00 +0000",00:16:34,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/74787755-4854-482c-8d92-6884d45a4ed5.mp3?awCollectionId=16&awEpisodeId=517146,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview jeudi - Semaine spéciale Kev Adams pour parler de son spectacle “Miroir”,"Thu, 13 Apr 2023 09:00:00 +0000",00:04:23,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/37ecd211-f507-4889-8e0b-ee2ac5654e48.mp3?awCollectionId=16&awEpisodeId=516530,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview mercredi - Semaine spéciale Kev Adams pour parler de son spectacle “Miroir”,"Wed, 12 Apr 2023 09:05:00 +0000",00:03:30,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/27dfbecd-6936-4fbc-8e42-848d92152a34.mp3?awCollectionId=16&awEpisodeId=515328,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview mardi - Semaine spéciale Kev Adams pour parler de son spectacle “Miroir”,"Tue, 11 Apr 2023 09:05:00 +0000",00:05:43,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/a111cdd0-2b12-48cd-92ce-d3e2d1539024.mp3?awCollectionId=16&awEpisodeId=515327,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview lundi - Semaine spéciale Kev Adams pour parler de son spectacle “Miroir”,"Mon, 10 Apr 2023 11:05:00 +0000",00:03:16,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/24838258-a0e2-41cb-a9f5-94a57f944af8.mp3?awCollectionId=16&awEpisodeId=515326,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Intégrale de l'interview d'Arnaud Ducret dans le Journal du rire,"Sat, 08 Apr 2023 00:00:00 +0000",00:15:23,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/e408c18c-9eed-401c-9a6f-6f9d0827e567.mp3?awCollectionId=16&awEpisodeId=514210,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview vendredi - Semaine spéciale Arnaud Ducret pour son nouveau spectacle ""That's life"" - En tournée et au Casino de Paris du 14 au 22 avril.","Fri, 07 Apr 2023 11:05:00 +0000",00:04:09,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/70c7d68b-7b5b-4563-ad74-c38231e1c39b.mp3?awCollectionId=16&awEpisodeId=512483,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview jeudi - Semaine spéciale Arnaud Ducret pour son nouveau spectacle ""That's life"" - En tournée et au Casino de Paris du 14 au 22 avril","Thu, 06 Apr 2023 11:00:00 +0000",00:03:57,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/6208565c-51ac-4eae-9913-cd21e9e6701c.mp3?awCollectionId=16&awEpisodeId=512482,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview mercredi - Semaine spéciale Arnaud Ducret pour son nouveau spectacle ""That's life"" - En tournée et au Casino de Paris du 14 au 22 avril.","Wed, 05 Apr 2023 11:05:00 +0000",00:03:27,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/6825683b-983a-4594-a70c-119576821b14.mp3?awCollectionId=16&awEpisodeId=512481,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview mardi - Semaine spéciale Arnaud Ducret pour son nouveau spectacle ""That's life"" - En tournée et au Casino de Paris du 14 au 22 avril.","Tue, 04 Apr 2023 11:05:00 +0000",00:03:48,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/d0aa4ad7-12d1-4668-a0c8-c8f886446415.mp3?awCollectionId=16&awEpisodeId=512480,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview lundi - Semaine spéciale Arnaud Ducret pour son nouveau spectacle ""That's life"" - En tournée et au Casino de Paris du 14 au 22 avril.","Mon, 03 Apr 2023 11:05:00 +0000",00:03:28,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/9bf2f6c3-ef2f-4171-969d-2f2697f5f363.mp3?awCollectionId=16&awEpisodeId=512479,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"L'intégrale du journal du rire avec Jérémy FERRARI, Baptiste LECAPLAIN et Arnaud TSAMERE - Pour parler de la 9ème édition des Duos Impossibles de Jérémy Ferrari sur C8","Sat, 01 Apr 2023 10:00:00 +0000",00:20:48,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/5ba12ff6-7dd5-46a7-b63e-1332b5ec31a4.mp3?awCollectionId=16&awEpisodeId=513609,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview vendredi - Semaine spéciale Les Duos Impossibles de Jérémy Ferrari n°9 - Avec Jérémy Ferrari, Baptiste Lecaplain et Arnaud Tsamère","Fri, 31 Mar 2023 11:05:00 +0000",00:05:34,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/d122d50b-0fe3-4360-a68e-247e2c5a1e20.mp3?awCollectionId=16&awEpisodeId=509047,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview jeudi - Semaine spéciale Les Duos Impossibles de Jérémy Ferrari n°9 - Avec Jérémy Ferrari, Baptiste Lecaplain et Arnaud Tsamère","Thu, 30 Mar 2023 11:05:00 +0000",00:04:06,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/1e4d4ff9-1079-46c7-b49c-b0d081d6da3b.mp3?awCollectionId=16&awEpisodeId=509046,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview mercredi - Semaine spéciale Les Duos Impossibles de Jérémy Ferrari n°9 - Avec Jérémy Ferrari, Baptiste Lecaplain et Arnaud Tsamère","Wed, 29 Mar 2023 11:05:00 +0000",00:04:54,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/cd0e8251-b360-4866-92e8-10c25a67d6dc.mp3?awCollectionId=16&awEpisodeId=509045,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Interview mardi - Semaine spéciale Les Duos Impossibles de Jérémy Ferrari n°9 - Avec Jérémy Ferrari, Baptiste Lecaplain et Arnaud Tsamère","Tue, 28 Mar 2023 11:05:00 +0000",00:04:43,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/78e8606c-8fa6-4bb5-ad19-a8cc9d0af338.mp3?awCollectionId=16&awEpisodeId=509044,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Semaine spéciale Les Duos Impossibles de Jérémy Ferrari n°9 - Avec Jérémy Ferrari, Baptiste Lecaplain et Arnaud Tsamère en interview","Mon, 27 Mar 2023 11:05:00 +0000",00:05:03,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/5c1e3cfb-7652-4e23-aeaa-b2c9f98741ed.mp3?awCollectionId=16&awEpisodeId=508582,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Laura Laune invitée du Journal du Rire pour son nouveau spectacle ""Glory Alleluia""- L'intégrale de l'interview","Fri, 24 Mar 2023 17:10:11 +0000",00:16:15,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/245255d9-b667-4a66-adcd-94542ba17c68.mp3?awCollectionId=16&awEpisodeId=507453,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Vendredi : La place de la musique dans sa vie - Laura Laune, invitée du Journal du rire cette semaine pour son nouveau spectacle ""Glory Alleluia""","Fri, 24 Mar 2023 12:05:00 +0000",00:02:59,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/adcf49ca-03db-47cf-8318-0bca8a9b26ee.mp3?awCollectionId=16&awEpisodeId=505885,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Jeudi : Quelques dates importantes dans sa vie - Laura Laune, invitée du Journal du rire cette semaine pour son nouveau spectacle ""Glory Alleluia""","Thu, 23 Mar 2023 12:05:00 +0000",00:03:51,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/af1ef84d-65f2-48b7-8e59-3ff10a551c2f.mp3?awCollectionId=16&awEpisodeId=505884,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Mercredi : Dans son nouveau spectacle, Laura Laune parle de son syndrôme d’Asperger - Laura Laune, invitée du Journal du rire cette semaine pour son nouveau spectacle ""Glory Alleluia""","Wed, 22 Mar 2023 12:05:00 +0000",00:03:51,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/c1874b08-7bb2-4f6b-9ba2-cf3f5f50e2cd.mp3?awCollectionId=16&awEpisodeId=505883,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Mardi : les thèmes de ce nouveau spectacle - Laura Laune, invitée du Journal du rire cette semaine pour son nouveau spectacle ""Glory Alleluia""","Tue, 21 Mar 2023 12:05:00 +0000",00:04:15,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/4d9c62b1-6009-4180-95aa-153d978a0a14.mp3?awCollectionId=16&awEpisodeId=505882,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Lundi - Est-ce difficile de passer à un nouveau spectacle ? Laura Laune, invitée du Journal du rire cette semaine","Mon, 20 Mar 2023 12:05:00 +0000",00:04:40,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/5aa49caf-a283-4061-99f2-48eb032ebf29.mp3?awCollectionId=16&awEpisodeId=505378,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Le Palmashow invité du Journal du rire - L'intégrale de l'interview de David Marsais et Grégoire Ludig par Guillaume Pot,"Sat, 18 Mar 2023 12:05:00 +0000",00:18:32,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/9b3c8953-73d4-4f18-8969-93d0216cc01d.mp3?awCollectionId=16&awEpisodeId=503939,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview de Grégoire LUDIG et David MARSAIS à découvrir chaque jour sur Rire & Chansons,"Fri, 17 Mar 2023 12:05:00 +0000",00:05:39,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/c49def62-69b5-4036-a1f2-da265e2c0ca3.mp3?awCollectionId=16&awEpisodeId=502654,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview de Grégoire LUDIG et David MARSAIS à découvrir chaque jour sur Rire & Chansons,"Thu, 16 Mar 2023 12:05:00 +0000",00:04:06,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/ce365bcb-0b14-4d4a-abf7-8ff82a149f28.mp3?awCollectionId=16&awEpisodeId=502653,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Semaine spéciale LE PALMASHOW  à l’occasion de leur prime « CE SOIR C’EST PALMASHOW », diffusé vendredi 17/03 à 21h10 sur TF1 - En association avec Rire & Chansons","Wed, 15 Mar 2023 12:05:00 +0000",00:03:52,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/b1841dcd-af74-4652-95f0-17d26f85764b.mp3?awCollectionId=16&awEpisodeId=501455,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Semaine spéciale LE PALMASHOW  à l’occasion de leur prime « CE SOIR C’EST PALMASHOW », diffusé vendredi 17/03 à 21h10 sur TF1 - En association avec Rire & Chansons","Tue, 14 Mar 2023 12:05:00 +0000",00:04:25,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/39e618e7-2798-46e4-b37a-14eec10ba57e.mp3?awCollectionId=16&awEpisodeId=501454,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Semaine spéciale LE PALMASHOW  à l’occasion de leur prime « CE SOIR C’EST PALMASHOW », diffusé vendredi 17/03 à 21h10 sur TF1 - En association avec Rire & Chansons","Mon, 13 Mar 2023 12:05:00 +0000",00:04:19,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/3e096462-50b0-4949-84e8-6d283c1dd220.mp3?awCollectionId=16&awEpisodeId=501453,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Elisabeth Buffet -  interview,"Fri, 10 Mar 2023 12:05:00 +0000",00:02:47,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/213edec9-7b25-45b5-9535-7eefea00edac.mp3?awCollectionId=16&awEpisodeId=499252,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Dani Lary,"Thu, 09 Mar 2023 12:05:00 +0000",00:02:16,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/23c00fc2-3fbc-4b29-a2bc-638b4c2b2fe0.mp3?awCollectionId=16&awEpisodeId=498078,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Sébastien Castro,"Wed, 08 Mar 2023 12:05:00 +0000",00:02:06,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/c409cc6e-9276-4eba-bcb1-a5962caac764.mp3?awCollectionId=16&awEpisodeId=498077,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Roman Doduik,"Tue, 07 Mar 2023 12:05:00 +0000",00:02:50,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/396fdd37-e178-4d3c-a274-3fde2706af37.mp3?awCollectionId=16&awEpisodeId=498076,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Ave Cesar avec Frédéric Bouraly et Christelle Reboul - Théâtre Rive Gauche à Paris,"Mon, 06 Mar 2023 12:05:00 +0000",00:02:49,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/54e3237f-e635-4165-8553-ed7b1efa3fd6.mp3?awCollectionId=16&awEpisodeId=497092,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,le Palmashow bientôt de retour sur TF1 + La Deuxième Etoile dimanche sur France 2,"Fri, 03 Mar 2023 12:05:00 +0000",00:02:23,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/6dc3509f-bab9-429d-9ffb-3709ce541c25.mp3?awCollectionId=16&awEpisodeId=495792,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"les Sérénissimes de l’humour de Monaco du 14 au 18/03 - avec Jérémy Ferrari, Arnaud Ducret (extrait), Elodie Poux, Olivier de Benoist (extrait) , et soirée du 18 mars - DVD de Plancha de Eric Lavaine","Thu, 02 Mar 2023 12:05:00 +0000",00:04:07,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/cefcc1ee-70cd-46fc-a8ff-3b7f87309cd8.mp3?awCollectionId=16&awEpisodeId=495791,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Les sorties ciné de la semaine – Michel Blanc et Julia Piaton pour le film « Les Petites Victoires»,"Wed, 01 Mar 2023 12:05:00 +0000",00:02:50,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/e76de93d-f76f-493a-b003-59d54d68bd06.mp3?awCollectionId=16&awEpisodeId=495257,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Manu Payet pour son nouveau spectacle « Emmanuel 2 » - interview,"Tue, 28 Feb 2023 12:05:00 +0000",00:03:03,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/86d6e27e-4597-4183-83b1-53cec1fa0a8c.mp3?awCollectionId=16&awEpisodeId=494770,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Michel Blanc et Julia Piaton pour le film « Les Petites Victoires»,"Mon, 27 Feb 2023 12:05:00 +0000",00:03:31,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/52e58f45-ee0a-46ba-9ddb-b6744dcde4d6.mp3?awCollectionId=16&awEpisodeId=494741,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Sortie aujourd’hui sur PRIME VIDEO du nouveau film de Mickaël Youn  : BDE – Interviews Lucien Jean-Baptiste  et Mickaël Youn,"Fri, 24 Feb 2023 12:05:00 +0000",00:02:51,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/20e8e40c-f661-4a48-8ab7-598e3cb3ccdd.mp3?awCollectionId=16&awEpisodeId=493143,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Rire & Chansons Football Club dimanche OM-PSG - Eric Antoine en tournée et à la Seine Musicale -  Kev Adams de retour sur scène avec « Miroir»,"Thu, 23 Feb 2023 12:05:00 +0000",00:02:01,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/d9ffe9f9-abe4-4447-9817-7ed057468125.mp3?awCollectionId=16&awEpisodeId=491928,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Vincent Desagnat et Michaël Youn pour le film “BDE” sur Amazon Prime Vidéo,"Wed, 22 Feb 2023 12:05:00 +0000",00:02:59,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/4d83c0d4-0b4d-4278-b544-5d0dc14066c6.mp3?awCollectionId=16&awEpisodeId=491927,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Baptiste Lecaplain pour son spectacle “Voir les gens” à l’Olympia,"Tue, 21 Feb 2023 12:05:00 +0000",00:03:02,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/1f5ebcd8-d238-4929-b6a3-453c5a138db5.mp3?awCollectionId=16&awEpisodeId=491405,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Elisabeth Buffet prolonge avec son spectacle “Mes histoires de coeur”,"Mon, 20 Feb 2023 12:05:00 +0000",00:02:48,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/10ed4cf1-bdb7-4b4e-94e5-b574b616b8f9.mp3?awCollectionId=16&awEpisodeId=490371,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Dani Lary en tournée ""Comment faire disparaitre son père ?"" - Interview","Fri, 17 Feb 2023 12:05:00 +0000",00:02:18,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/a54c77fa-debd-46af-b208-2da5a8380635.mp3?awCollectionId=16&awEpisodeId=489695,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Le retour des Faux British -  Un comedy club éphémère à Bordeaux,"Thu, 16 Feb 2023 12:05:00 +0000",00:02:22,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/5c4c9725-4eef-4672-8c13-883fd3ed8ba8.mp3?awCollectionId=16&awEpisodeId=488599,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Booder son film «Le Grand Cirque»,"Wed, 15 Feb 2023 12:05:00 +0000",00:02:35,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/c8b34431-187a-47ea-abbc-e4c455ef76a7.mp3?awCollectionId=16&awEpisodeId=488598,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Arnaud Tsamere pour les dernières de son spectacle « 2 mariages et un enterrement »,"Tue, 14 Feb 2023 12:05:00 +0000",00:02:58,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/f9c93c4b-eed4-45c3-b12f-2761436c8b37.mp3?awCollectionId=16&awEpisodeId=488374,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Booder : interview pour son film «Le Grand Cirque»,"Mon, 13 Feb 2023 12:05:00 +0000",00:02:36,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/9796dad1-6c30-4476-8691-35b0b5a990b5.mp3?awCollectionId=16&awEpisodeId=487841,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Une Idée Géniale avec Sébastien Castro -  Le Grand Show de L’Humour sur France 3,"Fri, 10 Feb 2023 12:05:00 +0000",00:02:37,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/767b7e30-6a96-4425-badc-d76b52352d85.mp3?awCollectionId=16&awEpisodeId=486564,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Roman Doduik  en interview pour son spectacle «ADOrable»,"Thu, 09 Feb 2023 12:05:00 +0000",00:02:53,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/09746c16-b38f-45f7-b007-dbc30c20ac04.mp3?awCollectionId=16&awEpisodeId=485936,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,ALIBI.COM 2 aujourd’hui au cinéma,"Wed, 08 Feb 2023 12:05:00 +0000",00:02:35,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/4562ca05-29fb-407a-b588-2c3df7a0432d.mp3?awCollectionId=16&awEpisodeId=485935,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Les Sérénissimes de l’humour de Monaco,"Tue, 07 Feb 2023 12:05:00 +0000",00:03:04,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/508bb985-7dec-4a50-aaa4-f3616a15768b.mp3?awCollectionId=16&awEpisodeId=485167,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview - Philippe Lacheau pour son film ALIBI.COM 2,"Mon, 06 Feb 2023 12:05:00 +0000",00:03:33,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/fc2949c7-c1f9-426a-92e7-3adeb69f5da1.mp3?awCollectionId=16&awEpisodeId=485164,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Stéphane Guillon de retour sur la scène parisienne,"Fri, 03 Feb 2023 12:05:00 +0000",00:02:56,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/e9764e28-533f-4dd6-b064-80d7282ec38c.mp3?awCollectionId=16&awEpisodeId=482704,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,Interview de Ramzy Bedia pour « Astérix & Obélix : l’empire du milieu »,"Thu, 02 Feb 2023 12:05:00 +0000",00:02:17,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/1e069293-e0bf-4e33-b91f-35002e7d461b.mp3?awCollectionId=16&awEpisodeId=482703,
rire_et_chansons_france-le_journal_du_rire,2020-06-04,https://aod.nrjaudio.fm/xml/16.xml,"Gilles Lellouche pour « Astérix & Obélix : l’empire du milieu », sortie aujourd’hui au cinéma.","Wed, 01 Feb 2023 12:05:00 +0000",00:03:16,https://spodcasts.nrjaudio.fm/podcasts/fr/3/16/b2154af4-5f23-43b0-9a74-936bac63769f.mp3?awCollectionId=16&awEpisodeId=482274,
